FIPS_tract_id,PTRAF_score,PTSDF_score,PRMP_score,PWDIS_score,PNPL_score,PTRAF_rank,PTSDF_rank,PRMP_rank,PWDIS_rank,PNPL_rank
08041006302,712.1273012080912,1.3252327870855292,0.6738186427290619,0.17113095470308,0.016247677933084605,0.755004003202562,0.8286629303442754,0.7173738991192954,0.8823058446757406,0.2401921537229784
08041006400,609.5981313691659,1.9196492894944415,0.7385922017627489,0.14669577096988298,0.016691693567460593,0.6949559647718174,0.8911128903122498,0.7381905524419535,0.8710968775020016,0.2618094475580464
08041006501,273.25437816518513,2.0782061841425956,0.6797423162764065,0.04872281912887466,0.01652608518882885,0.4435548438751001,0.9023218574859888,0.7229783827061649,0.7389911929543634,0.255404323458767
08041006502,623.5024046500068,2.083628004916894,0.6057055297201828,0.01590844000801484,0.01675693083400344,0.7085668534827863,0.9047237790232185,0.6877502001601281,0.6140912730184147,0.2634107285828663
08041006600,663.1236789227204,0.5011598520583872,1.1771380548146804,0.00045814653711864333,0.016919729219323935,0.7237790232185749,0.6485188150520417,0.8390712570056045,0.3322658126501201,0.2682145716573259
08041006700,656.4193407007065,0.15204237410699928,0.2819469704115197,0.001093264975837522,0.017525613313309513,0.7205764611689351,0.36269015212169736,0.4739791833466773,0.3963170536429143,0.28342674139311447
08041006801,714.3277060021053,0.13652581307179323,0.12372382054995071,0.0,0.014195096986482135,0.7574059247397918,0.3354683746997598,0.18414731785428343,0.04843875100080064,0.10968775020016013
08041006802,323.7786923748731,0.11339593144850502,0.10431237888707273,0.0,0.01431931079508681,0.4875900720576461,0.29943955164131303,0.1577261809447558,0.04843875100080064,0.11289031224979984
08041006901,425.8495458877514,0.11099406563517183,0.08972953380414657,0.0,0.014094503970311506,0.5764611689351481,0.29143314651721375,0.13851080864691753,0.04843875100080064,0.10408326661329063
08041006902,452.9979363123816,0.1102514621279041,0.10152069577700341,0.0,0.014166745970360405,0.5940752602081665,0.2898318654923939,0.15372297838270615,0.04843875100080064,0.1088871096877502
08041007000,450.57724590788047,0.1062377932730926,0.10332807055030173,0.0015615686385224853,0.01488326041732463,0.5900720576461169,0.28262610088070456,0.15532425940752603,0.4099279423538831,0.13851080864691753
08041007101,343.256930249,0.0993112178994,0.0779169506064,0.000301374869824,0.014329668471,0.5036028823058447,0.2698158526821457,0.13050440352281825,0.3066453162530024,0.11369095276220977
08041007102,514.0083407694098,0.09686479571711995,0.09129982986027894,0.0,0.014659584183354717,0.6389111289031225,0.26501200960768617,0.14171337069655723,0.04843875100080064,0.12489991993594876
08041007201,352.3561738173919,0.11094960781180319,0.10419736387984546,0.08802484995222902,0.016161196019191672,0.5132105684547638,0.29063250600480384,0.15692554043234588,0.8070456365092074,0.23618895116092875
08041007202,254.65817189272406,0.19103717194816833,0.09876694136981375,4.977056133018603,0.01721887637199228,0.4275420336269015,0.4355484387510008,0.1489191353082466,0.9903923138510808,0.27942353883106485
08041007300,68.08109349937853,0.27387012941850614,0.07647006823430602,15.063064401166184,0.018159762512847708,0.19135308246597277,0.5284227381905524,0.1289031224979984,0.9967974379503602,0.29703763010408324
08041007400,42.418863123989944,0.19732673759065364,0.06045554882098961,1.2126164449397105,0.019678857260316873,0.15052041633306645,0.45156124899919936,0.10728582866293035,0.9703763010408326,0.32025620496397117
08041007500,49.09328988265286,0.07718914704138578,0.059734623385356164,0.00017834694595094926,0.016434523857491164,0.16012810248198558,0.2353883106485188,0.10568454763811048,0.28182546036829464,0.25060048038430743
08041007601,40.24802947367405,0.09450428947124996,0.05700983238493637,1.0293933105773654,0.013784641489241845,0.14571657325860687,0.2610088070456365,0.10088070456365092,0.9655724579663731,0.09687750200160128
08041007602,0.6706823726739805,0.06219358490183441,0.04853487440460706,0.0237865645440301,0.015121548040190926,0.036028823058446756,0.21056845476381106,0.08566853482786228,0.6597277822257807,0.15932746196957567
08041007700,901.5314870636403,0.5269669068765969,0.20687358731751398,0.24298628424330498,0.014740325344136104,0.8246597277822257,0.6573258606885508,0.37149719775820655,0.9095276220976781,0.1297037630104083
08041007800,410.9540540940628,0.5432748189544949,0.2607542830246976,0.11150756628936617,0.015093267784511621,0.5612489991993594,0.6685348278622898,0.45236188951160927,0.8422738190552442,0.1545236188951161
08041007900,103.0307953604645,1.3307623896341596,1.4414536882260833,0.06467058386031119,0.01626534683529194,0.24259407526020815,0.8302642113690952,0.8823058446757406,0.7702161729383507,0.2409927942353883
08041008000,1295.7708522588298,2.4025837087522834,1.5917311134233099,0.2572242579202203,0.015917799952757918,0.8943154523618895,0.9271417133706965,0.899119295436349,0.9151321056845476,0.21857485988791034
08043978100,11.831357514666468,0.032069461708858306,0.054595282340825564,0.00021259563671720223,0.054066377610151393,0.07526020816653323,0.14731785428342675,0.09687750200160128,0.29063250600480384,0.44435548438751
